"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000133067","LGR6",137.381306820085,-1.05940926774321,0.898905623497527,-1.17855450010556,0.238575618536834,0.874427499904775
"ENSG00000075089","ACTR6",331.834825982442,0.416715381866596,0.353710966223777,1.17812400988144,0.238747171418302,0.874844316935471
"ENSG00000257084","U47924.27",97.0482088398669,0.393635870006639,0.33426945954947,1.17760046202601,0.238955925594416,0.874844316935471
"ENSG00000253251","CTC-534A2.2",88.9340974737658,0.463424463057832,0.393586331140539,1.1774404403601,0.239019756702514,0.874844316935471
"ENSG00000151474","FRMD4A",931.979499798386,-0.264108319381955,0.224398623142044,-1.1769605164412,0.239211265884834,0.874844316935471
"ENSG00000112357","PEX7",237.268956259893,0.417961678598716,0.35521086378549,1.17665792691273,0.239332067042922,0.874844316935471
"ENSG00000165434","PGM2L1",626.154377538526,0.55315862403674,0.470194712313841,1.1764458628525,0.239416753853254,0.874844316935471
"ENSG00000166435","XRRA1",533.948064443599,0.385673171858041,0.327870767135508,1.17629630487503,0.239476491851892,0.874844316935471
"ENSG00000168411","RFWD3",517.87418599298,0.301826760035529,0.256666357259521,1.17594983330965,0.239614923496812,0.874844316935471
"ENSG00000151348","EXT2",1174.47696745414,0.277865091728355,0.236301371562657,1.17589284349404,0.239637699004371,0.874844316935471
"ENSG00000074855","ANO8",124.271598493074,-0.416371128298181,0.354135982308622,-1.17573799076797,0.239699592321471,0.874844316935471
"ENSG00000198746","GPATCH3",135.810874129406,0.238308664955859,0.202700864344656,1.17566674284456,0.239728073295699,0.874844316935471
"ENSG00000173801","JUP",2700.24393817058,-0.218982249545387,0.186278163206502,-1.17556586223491,0.239768403857426,0.874844316935471
"ENSG00000144554","FANCD2",272.709587602073,-0.314149444191025,0.267249382596234,-1.17549174908908,0.239798036234515,0.874844316935471
"ENSG00000073060","SCARB1",576.325345941959,-0.36016382049951,0.306528816310865,-1.17497540633913,0.24000455524313,0.874844316935471
"ENSG00000176533","GNG7",156.696712338874,-0.346843495329505,0.295238275098448,-1.17479176849224,0.240078034160059,0.874844316935471
"ENSG00000176101","SSNA1",286.561289256356,-0.380466702304787,0.323901282931114,-1.17463783675628,0.240139639000445,0.874844316935471
"ENSG00000166912","MTMR10",1099.76377584705,0.369293932318072,0.314447267681764,1.17442245576074,0.240225855075685,0.874844316935471
"ENSG00000070061","IKBKAP",1086.26432814731,0.133593267818685,0.113786603763601,1.17406850542999,0.24036758722723,0.874844316935471
"ENSG00000196159","FAT4",675.151140632187,-0.495483437649877,0.422068131136699,-1.17394183805221,0.240418322894215,0.874844316935471
"ENSG00000181007","ZFP82",208.878731638509,-0.292145116891987,0.248869215965404,-1.17389013244852,0.240439035354003,0.874844316935471
"ENSG00000253485","PCDHGA5",142.738286972028,-1.09779174735385,0.935246906918956,-1.17379885379185,0.240475603231438,0.874844316935471
"ENSG00000100580","TMED8",880.230110377901,0.280508563627721,0.238976415581831,1.17379182771979,0.240478418165132,0.874844316935471
"ENSG00000170417","TMEM182",65.6848868674619,0.376561297151264,0.320832096266999,1.17370207511248,0.24051437879669,0.874844316935471
"ENSG00000128016","ZFP36",1875.97237029914,0.329479314989843,0.280784183153135,1.17342548034535,0.240625224168003,0.874844316935471
"ENSG00000075624","ACTB",21082.4172895199,-0.158043980930357,0.134711130884493,-1.17320654865462,0.240712986569488,0.874844316935471
