"","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000112715","VEGFA",11052.0433964471,1.35673652645659,0.555909816460737,2.44056947059221,0.0146641251884417,0.998304629206928
"ENSG00000082196","C1QTNF3",61.2030433267633,-1.35432921746221,0.555010614504814,-2.44018615512526,0.0146796951741289,0.998304629206928
"ENSG00000212694","LINC01089",160.234892876359,-0.879380990992775,0.360449589028479,-2.43967816238319,0.0147003519086087,0.998304629206928
"ENSG00000212907","MT-ND4L",6310.68323443141,-1.43921651875504,0.590144115736553,-2.43875433199697,0.0147379837058069,0.998304629206928
"ENSG00000111799","COL12A1",4496.89334830301,-2.50515803038083,1.02872747200229,-2.43520086569172,0.0148835250454175,0.998304629206928
"ENSG00000006327","TNFRSF12A",120.884485409848,-1.10735860817724,0.455417123099042,-2.43152607139986,0.0150353662042028,0.998304629206928
"ENSG00000122420","PTGFR",108.081167200596,1.35470366438052,0.558666624239756,2.42488741156504,0.0153131349835412,0.998304629206928
"ENSG00000105707","HPN",671.156087159454,-1.84933152351144,0.764322410680297,-2.41956993236063,0.0155388725576927,0.998304629206928
"ENSG00000158286","RNF207",320.920656729332,-0.567040748362463,0.234389453852503,-2.41922466664943,0.015553630498873,0.998304629206928
"ENSG00000235703","LINC00894",199.599386976264,-0.855971346161084,0.353949250190622,-2.41834484943843,0.0155912929317434,0.998304629206928
"ENSG00000260852","FBXL19-AS1",54.1276835774675,-1.55766705104374,0.645043421121324,-2.41482511105368,0.0157427665701045,0.998304629206928
"ENSG00000148357","HMCN2",140.970528774499,0.99337342537322,0.412103758220166,2.41049348752241,0.0159309557380257,0.998304629206928
"ENSG00000263934","SNORD3A",449.47442797524,-0.812495413505514,0.337597562205482,-2.40669810586778,0.0160974706598107,0.998304629206928
"ENSG00000173406","DAB1",117.992999648853,1.28519729201036,0.534464424060778,2.40464516280734,0.0161881755402013,0.998304629206928
"ENSG00000201302","SNORA65",84.1314806531989,-2.39787996848446,0.997198120783231,-2.40461741604676,0.0161894045415479,0.998304629206928
"ENSG00000130518","KIAA1683",228.021042771359,-1.38656867659643,0.577247903057672,-2.40203328457635,0.0163042248474287,0.998304629206928
"ENSG00000144681","STAC",183.247750898065,1.51989620148561,0.633894562549501,2.39771137233398,0.0164978592749383,0.998304629206928
"ENSG00000169122","FAM110B",413.682511816488,-1.47198460379956,0.615540633691587,-2.3913686980689,0.0167856867797507,0.998304629206928
"ENSG00000112394","SLC16A10",159.306080566208,0.770064665628631,0.32212449179803,2.39058092518918,0.0168217415190246,0.998304629206928
"ENSG00000184489","PTP4A3",210.39155451027,-1.55431102254222,0.650416071872014,-2.38971804320368,0.0168613118431979,0.998304629206928
"ENSG00000145936","KCNMB1",216.544837989242,1.00946595907018,0.422433160768077,2.38964658275109,0.0168645925603944,0.998304629206928
"ENSG00000175274","TP53I11",1016.57620558913,-0.82160452078351,0.343961797792604,-2.38865050146908,0.0169103805731464,0.998304629206928
"ENSG00000128567","PODXL",614.919944485738,-0.860562301675376,0.360304184479132,-2.38843271531646,0.0169204063231047,0.998304629206928
"ENSG00000196090","PTPRT",110.2572059314,-2.03356464875949,0.851786716561812,-2.38741061491057,0.0169675282731484,0.998304629206928
"ENSG00000184270","HIST2H2AB",91.6246156182603,0.793447097296217,0.333317760078951,2.38045250606591,0.0172913898688426,0.998304629206928
"ENSG00000134490","TMEM241",123.828175953897,-1.11663838443491,0.469388372489141,-2.37892212479282,0.0173633437535924,0.998304629206928
"ENSG00000240291","RP11-499P20.2",60.6516710022206,-1.2098693230242,0.508950930457682,-2.37718265282707,0.0174454471619639,0.998304629206928
"ENSG00000140479","PCSK6",259.593626280777,-0.925878492555015,0.389499951036032,-2.37709527329148,0.0174495804570586,0.998304629206928
"ENSG00000177051","FBXO46",152.115403715102,-0.75468936996506,0.317689147438613,-2.3755591780512,0.017522382388065,0.998304629206928
"ENSG00000103184","SEC14L5",74.239100058524,-1.43753440299486,0.606200430343101,-2.37138466262922,0.0177215767611745,0.998304629206928
"ENSG00000055118","KCNH2",114.791788975562,1.0340396560496,0.43626496783514,2.37021015274449,0.0177779770883223,0.998304629206928
"ENSG00000181873","IBA57",161.429290627969,-0.583041758222131,0.246085050308001,-2.36926931356615,0.017823269877298,0.998304629206928
"ENSG00000275700","AATF",359.654432591543,-0.493976394579707,0.208545600835303,-2.36867329064314,0.0178520152075572,0.998304629206928
"ENSG00000198712","MT-CO2",19944.4793042535,-1.34637945956874,0.568575747973298,-2.367986085175,0.0178852085494531,0.998304629206928
"ENSG00000105193","RPS16",2937.23391616043,-0.464780122141401,0.196327466818712,-2.3673718694215,0.0179149220975438,0.998304629206928
"ENSG00000157570","TSPAN18",126.391799858537,0.931638828846647,0.393567172939852,2.36716599580074,0.0179248911949103,0.998304629206928
"ENSG00000261373","VPS9D1-AS1",84.1245233138498,-1.77896099955198,0.751948946184325,-2.36580024292753,0.0179911487129847,0.998304629206928
"ENSG00000234912","SNHG20",81.3760120925894,-0.928851357483958,0.39292535899186,-2.36393843315977,0.0180818172226614,0.998304629206928
"ENSG00000235162","C12orf75",228.951973315653,1.01644357828403,0.430178271933831,2.36284267384005,0.0181353666052485,0.998304629206928
"ENSG00000201457","SNORA55",112.722770558215,-2.13400106037681,0.903202315229558,-2.36270548070333,0.0181420809595721,0.998304629206928
"ENSG00000205352","PRR13",311.052362216666,0.494240333205053,0.210398072319049,2.3490725354916,0.0188202400851954,0.998304629206928
"ENSG00000067248","DHX29",1236.04237794579,0.473234392638172,0.201677739029639,2.34648799076741,0.0189512769206669,0.998304629206928
"ENSG00000237080","EHMT2-AS1",211.738744618544,-1.09077793269249,0.464964809499443,-2.34593653198565,0.0189793390179364,0.998304629206928
"ENSG00000161896","IP6K3",96.790362067589,1.90753504935429,0.813761636212084,2.34409557353124,0.0190732831957629,0.998304629206928
